style,colors,size,category,short_description,long_description,stringified_description,worn_image,basicimg,sale_status
ZH232,Orange/Black;Yellow/Black;Orange/Charcoal;Orange/Navy;Yellow/Charcoal;Yellow/Navy,XXS;XS;S;M;L;3XL;XL;2XL;4XL;5XL;7XL,basic;all;hi vis non taped;syzmik essentials;polos-vests;male;long sleeve;industrial;shirts and polos;industrial-workwear;work-shirts-and-polos;syzmik-polos,Unisex Hi Vis Basic Long Sleeve Polo,"{'sizes': 'XXS - 5XL, 7XL', 'fabric': '100% Polyester, 175 GSM', 'features': ['144 Filament supreme microfibre polyester', ' Moisture wicking properties', ' Highly breathable and quick dry', ' Chest pocket with pen insert']}","Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert; ",ZH232_bProduct_Orange_Black_01_Pn0xbKR.jpg,ZH232_bProduct_Orange_Black_01_Pn0xbKR.jpg;ZH232_bProduct_Orange_Black_02_tlGraAq.jpg;ZH232_bProduct_Yellow_Black_01_PVfpdj0.jpg;ZH232_bProduct_Yellow_Black_02_yy3NFpz.jpg;ZH232_bProduct_Orange_Charcoal_01_1pjMbaY.jpg;ZH232_bProduct_Orange_Charcoal_02_dtZBMO0.jpg;ZH232_aTalent_Orange_Navy_01_63Yb8QB.jpg;ZH232_bProduct_Orange_Navy_01_sehlUf6.jpg;ZH232_bProduct_Orange_Navy_02_Rg2qnv9.jpg;ZH232_bProduct_Yellow_Charcoal_01_KsfCDn3.jpg;ZH232_bProduct_Yellow_Charcoal_02_tlkIonV.jpg;ZH232_bProduct_Yellow_Navy_01_QU3FiiN.jpg;ZH232_bProduct_Yellow_Navy_02_0fDHG73.jpg,normal
ZH233,Yellow/Navy;Orange/Navy,S;M;5XL;7XL;XL;2XL;4XL;L;3XL,all;hi vis taped;syzmik essentials;polos-vests;male;short sleeve;industrial;shirts and polos;industrial-workwear;work-shirts-and-polos;syzmik-polos,Mens Hi Vis Spliced Short Sleeve Polo - Shoulder Taped,"{'sizes': 'S - 5XL, 7XL', 'fabric': '100% Polyester, 175 GSM', 'features': ['144 Filament supreme microfibre polyester', ' Moisture wicking properties', ' Highly breathable and quick dry', ' Chest pocket with pen insert', ' Reflective tape']}","Sizes: S - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert, Reflective tape; ",ZH233_bProduct_Yellow_Navy_02_bsJbPRn.jpg,ZH233_bProduct_Yellow_Navy_02_bsJbPRn.jpg;ZH233_bProduct_Yellow_Navy_01_edDD0Ik.jpg;ZH233_aTalent_Orange_Navy_01_eXJ6iyJ.jpg;ZH233_bProduct_Orange_Navy_01_yiie2NZ.jpg;ZH233_bProduct_Orange_Navy_02_uQ59L38.jpg,normal
ZH234,Orange/Navy;Yellow/Navy,S;M;L;2XL;3XL;4XL;5XL;7XL;XL,all;hi vis taped;syzmik essentials;polos-vests;male;long sleeve;industrial;shirts and polos;industrial-workwear;work-shirts-and-polos;syzmik-polos,Mens Hi Vis Spliced Long Sleeve Polo - Shoulder Taped,"{'sizes': 'S - 5XL, 7XL', 'fabric': '100% Polyester, 175 GSM', 'features': ['144 Filament supreme microfibre polyester', ' Moisture wicking properties', ' Highly breathable and quick dry', ' Chest pocket with pen insert', ' Reflective tape']}","Sizes: S - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert, Reflective tape; ",ZH234_bProduct_Orange_Navy_01_Bw1WTmt.jpg,ZH234_bProduct_Orange_Navy_01_Bw1WTmt.jpg;ZH234_bProduct_Orange_Navy_02_ao3rLzX.jpg;ZH234_bProduct_Yellow_Navy_01_AtFb6ns.jpg;ZH234_bProduct_Yellow_Navy_02_4yWajN3.jpg,normal
ZH235,Yellow/Navy;Orange/Navy,S;M;L;XL;2XL;3XL;4XL;5XL;7XL,all;hi vis taped;syzmik essentials;polos-vests;male;long sleeve;industrial;shirts and polos;industrial-workwear;work-shirts-and-polos;syzmik-polos,Mens Hi Vis Spliced Long Sleeve Polo - Hoop Taped,"{'sizes': 'S - 5XL, 7XL', 'fabric': '100% Polyester, 175 GSM', 'features': ['144 Filament supreme microfibre polyester', ' Moisture wicking properties', ' Highly breathable and quick dry', ' Chest pocket with pen insert', ' Reflective tape']}","Sizes: S - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert, Reflective tape; ",ZH235_aTalent_Yellow_Navy_01_YsFCQYj.jpg,ZH235_aTalent_Yellow_Navy_01_YsFCQYj.jpg;ZH235_bProduct_Yellow_Navy_02_atQA8TA.jpg;ZH235_bProduct_Yellow_Navy_01_Q8vU7ot.jpg;ZH235_bProduct_Orange_Navy_02_ah8rQ6X.jpg;ZH235_bProduct_Orange_Navy_01_xg2peG3.jpg,normal
ZH236,Orange/Black;Orange/Navy;Yellow/Navy;Yellow/Black,S;M;L;XL;2XL;3XL;4XL;5XL;7XL,all;hi vis non taped;syzmik essentials;polos-vests;male;short sleeve;industrial;shirts and polos;industrial-workwear;work-shirts-and-polos;syzmik-polos,Mens Hi Vis Zone Short Sleeve Polo,"{'sizes': 'S - 5XL, 7XL', 'fabric': '100% Polyester, 175 GSM', 'features': ['144 Filament supreme microfibre polyester', ' Moisture wicking properties', ' Highly breathable and quick dry', ' Sleeve print design detail', ' Reflective piping detail']}","Sizes: S - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Sleeve print design detail, Reflective piping detail; ",ZH236_aTalent_Orange_Black_01_gn6Ocpi.jpg,ZH236_aTalent_Orange_Black_01_gn6Ocpi.jpg;ZH236_bProduct_Orange_Black_02_GtbX8fN.jpg;ZH236_bProduct_Orange_Black_01_0lRhv67.jpg;ZH236_aTalent_Orange_Navy_01_RwTaIdx.jpg;ZH236_bProduct_Orange_Navy_01_7b1RLZM.jpg;ZH236_bProduct_Orange_Navy_02_jRwO3LG.jpg;ZH236_bProduct_Yellow_Navy_01_D9XtbUZ.jpg;ZH236_bProduct_Yellow_Navy_02_UZGLZ7D.jpg;ZH236_bProduct_Yellow_Black_01_fS9frU0.jpg;ZH236_bProduct_Yellow_Black_02_j4TrBbM.jpg,normal
ZH237,Yellow/Navy;Orange/Navy,XS;S;M;L;XL;2XL;3XL;4XL;7XL;5XL,all;hi vis non taped;syzmik essentials;polos-vests;male;short sleeve;industrial;shirts and polos;industrial-workwear;work-shirts-and-polos;syzmik-polos,Mens Hi Vis Squad Short Sleeve Polo,"{'sizes': 'XS - 5XL, 7XL', 'fabric': '100% Polyester, 175 GSM', 'features': ['144 Filament supreme microfibre polyester', ' Moisture wicking properties', ' Highly breathable and quick dry', ' Chest pocket with pen insert', ' Arm and side panel design detail', ' Reflective piping detail']}","Sizes: XS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert, Arm and side panel design detail, Reflective piping detail; ",ZH237_aTalent_Yellow_Navy_01_djeCPwX.jpg,ZH237_aTalent_Yellow_Navy_01_djeCPwX.jpg;ZH237_bProduct_Yellow_Navy_01_rVYJKcd.jpg;ZH237_bProduct_Yellow_Navy_02_QK19M8I.jpg;ZH237_bProduct_Orange_Navy_01_hpS13DQ.jpg;ZH237_bProduct_Orange_Navy_02_bbCUSPf.jpg,normal
ZH238,Orange/Navy;Yellow/Navy,XS;S;M;L;XL;2XL;3XL;4XL;7XL;5XL,all;hi vis non taped;syzmik essentials;polos-vests;male;long sleeve;industrial;shirts and polos;industrial-workwear;work-shirts-and-polos;syzmik-polos,Mens Hi Vis Squad Long Sleeve Polo,"{'sizes': 'XS - 5XL, 7XL', 'fabric': '100% Polyester, 175 GSM', 'features': ['144 Filament supreme microfibre polyester', ' Moisture wicking properties', ' Highly breathable and quick dry', ' Chest pocket with pen insert', ' Arm and side panel design detail', ' Reflective piping detail']}","Sizes: XS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert, Arm and side panel design detail, Reflective piping detail; ",ZH238_aTalent_Orange_Navy_01_fFHSbTF.jpg,ZH238_aTalent_Orange_Navy_01_fFHSbTF.jpg;ZH238_bProduct_Orange_Navy_02_nbbhXo3.jpg;ZH238_bProduct_Orange_Navy_01_qEVYxc4.jpg;ZH238_bProduct_Yellow_Navy_01_zl6TNpZ.jpg;ZH238_bProduct_Yellow_Navy_02_EAjgtYf.jpg,normal
ZH239,Yellow/Navy;Orange/Navy;Orange/Charcoal;Yellow/Charcoal,M;L;XL;2XL;3XL;4XL;5XL;7XL;XS;S;XXS,all;hi vis non taped;syzmik essentials;polos-vests;male;short sleeve;industrial;shirts and polos;industrial-workwear;work-shirts-and-polos,Mens Hi Vis Squad Singlet,"{'sizes': 'XXS - 5XL, 7XL', 'fabric': '100% Polyester, 175 GSM', 'features': ['144 Filament supreme microfibre polyester', ' Moisture wicking properties', ' Highly breathable and quick dry', ' Contrast side panel detail']}","Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Contrast side panel detail; ",ZH239_bProduct_Yellow_Navy_01_Fk7nRpF.jpg,ZH239_bProduct_Yellow_Navy_01_Fk7nRpF.jpg;ZH239_bProduct_Yellow_Navy_02_rdUS7gE.jpg;ZH239_bProduct_Orange_Navy_02_zGjAqpJ.jpg;ZH239_bProduct_Orange_Navy_01_VsIIQNP.jpg;ZH239_aTalent_Orange_Charcoal_01_0ZGqBSu.jpg;ZH239_bProduct_Orange_Charcoal_01_kkTHs0j.jpg;ZH239_bProduct_Orange_Charcoal_02_WUjdVIG.jpg;ZH239_aTalent_Yellow_Charcoal_01_Ma1lk7C.jpg;ZH239_aTalent_Yellow_Charcoal_02_xWIEKHU.jpg;ZH239_bProduct_Yellow_Charcoal_01_zjYhOX8.jpg;ZH239_bProduct_Yellow_Charcoal_02_8cke2Bx.jpg,normal
ZH245,Yellow/Navy,M;L;XL;2XL;4XL;5XL;7XL;S;3XL,all;hi vis non taped;syzmik essentials;polos-vests;male;short sleeve;industrial;shirts and polos;industrial-workwear;work-shirts-and-polos;syzmik-polos,Mens Hi Vis Astro Short Sleeve Polo,"{'sizes': 'S - 5XL, 7XL', 'fabric': '100% Polyester, 175 GSM', 'features': ['144 Filament supreme microfibre polyester', ' Moisture wicking properties', ' Highly breathable and quick dry', ' Sports style collar', ' Sleeve print design detail with reflective stripe']}","Sizes: S - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Sports style collar, Sleeve print design detail with reflective stripe; ",ZH245_bProduct_Yellow_Navy_01_8NMsEa6.jpg,ZH245_bProduct_Yellow_Navy_01_8NMsEa6.jpg;ZH245_bProduct_Yellow_Navy_02_vbgkTbW.jpg,normal
ZH248,Yellow/Navy;Orange/Navy;Orange/Charcoal;Yellow/Charcoal,XS;S;M;L;XL;3XL;4XL;5XL;7XL;2XL,all;hi vis non taped;syzmik essentials;polos-vests;male;short sleeve;industrial;shirts and polos;industrial-workwear;work-shirts-and-polos;syzmik-polos,Mens Hi Vis Aztec Short Sleeve Polo,"{'sizes': 'XS - 5XL, 7XL', 'fabric': '100% Polyester, 175 GSM', 'features': ['144 Filament supreme microfibre polyester', ' Moisture wicking properties', ' Highly breathable and quick dry', ' Button free placket – Food Industry Safe', ' Loose pocket included']}","Sizes: XS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Button free placket  Food Industry Safe, Loose pocket included; ",ZH248_aTalent_Yellow_Navy_01_2gKTgpG.jpg,ZH248_aTalent_Yellow_Navy_01_2gKTgpG.jpg;ZH248_bProduct_Yellow_Navy_01_QIeSBlb.jpg;ZH248_bProduct_Yellow_Navy_02_GfUo0TV.jpg;ZH248_bProduct_Orange_Navy_01_iuhhduq.jpg;ZH248_bProduct_Orange_Navy_02_CliJYst.jpg;ZH248_bProduct_Orange_Charcoal_01_jmPi7Q9.jpg;ZH248_bProduct_Orange_Charcoal_02_24KaTWX.jpg;ZH248_bProduct_Yellow_Charcoal_01_poNrayE.jpg;ZH248_bProduct_Yellow_Charcoal_02_ABNEnHN.jpg,normal
ZH249,Yellow/Navy;Orange/Navy;Orange/Charcoal;Yellow/Charcoal,XS;S;L;XL;2XL;3XL;4XL;5XL;7XL;M,all;hi vis non taped;syzmik essentials;polos-vests;male;long sleeve;industrial;shirts and polos;industrial-workwear;work-shirts-and-polos;syzmik-polos,Mens Hi Vis Aztec Long Sleeve Polo,"{'sizes': 'XS - 5XL, 7XL', 'fabric': '100% Polyester, 175 GSM', 'features': ['144 Filament supreme microfibre polyester', ' Moisture wicking properties', ' Highly breathable and quick dry', ' Button free placket – Food Industry Safe', ' Loose pocket included']}","Sizes: XS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Button free placket  Food Industry Safe, Loose pocket included; ",ZH249_bProduct_Yellow_Navy_01_87yYklx.jpg,ZH249_bProduct_Yellow_Navy_01_87yYklx.jpg;ZH249_bProduct_Yellow_Navy_02_X9ksDG1.jpg;ZH249_aTalent_Orange_Navy_01_Ve6R0Rv.jpg;ZH249_bProduct_Orange_Navy_02_kqX0Qgv.jpg;ZH249_bProduct_Orange_Navy_01_AvoA6Py.jpg;ZH249_bProduct_Orange_Charcoal_01_cCwSBA4.jpg;ZH249_bProduct_Orange_Charcoal_02_cHeswo9.jpg;ZH249_bProduct_Yellow_Charcoal_02_FjxzG5q.jpg;ZH249_bProduct_Yellow_Charcoal_01_cB0myLm.jpg,normal
ZH290,Orange;Yellow,XXS;XS;S;M;L;XL;2XL;3XL;4XL;5XL;7XL,t-shirts;short sleeve;hi vis;industrial;shirts and polos;industrial-workwear;work-shirts-and-polos;syzmik-tees,Mens Hi Vis Tee,"{'sizes': 'XXS - 5XL, 7XL', 'fabric': '85% Polyester, 15% Rayon, 180 GSM', 'features': ['Soft lightweight and breathable fabric', ' Natural feel against the skin for comfort', ' Modern fit', ' Taped shoulder and neck to help maintain shape']}","Sizes: XXS - 5XL, 7XL; Fabric: 85% Polyester, 15% Rayon, 180 GSM; Features: Soft lightweight and breathable fabric, Natural feel against the skin for comfort, Modern fit, Taped shoulder and neck to help maintain shape; ",ZH290_aTalent_Orange_01_xjcgLvK.jpg,ZH290_aTalent_Orange_01_xjcgLvK.jpg;ZH290_bProduct_Orange_01_fyy5sEr.jpg;ZH290_bProduct_Orange_02_iyHEByO.jpg;ZH290_aTalent_Yellow_01_AsH8wI3.jpg;ZH290_bProduct_Yellow_01_1lowE28.jpg;ZH290_bProduct_Yellow_02_Qxf8jQ2.jpg,normal
ZH297,Orange;Yellow,XXS;XS;S;M;L;XL;2XL;3XL;4XL;5XL;7XL,sleeveless;hi vis;industrial;shirts and polos;industrial-workwear;work-shirts-and-polos;syzmik-tees,Mens Hi Vis Sleeveless Tee,"{'sizes': 'XXS - 5XL, 7XL', 'fabric': '85% Polyester, 15% Rayon, 180 GSM', 'features': ['Drop armhole', ' Soft lightweight and breathable fabric', ' Natural feel against the skin for comfort', ' Modern fit', ' Taped shoulder and neck to help maintain shape']}","Sizes: XXS - 5XL, 7XL; Fabric: 85% Polyester, 15% Rayon, 180 GSM; Features: Drop armhole, Soft lightweight and breathable fabric, Natural feel against the skin for comfort, Modern fit, Taped shoulder and neck to help maintain shape; ",ZH297_bProduct_Orange_01_6qkxlKr.jpg,ZH297_bProduct_Orange_01_6qkxlKr.jpg;ZH297_bProduct_Orange_02_AhMPmbQ.jpg;ZH297_aTalent_Yellow_01_FWVjFaH.jpg;ZH297_bProduct_Yellow_01_mNDjA1t.jpg;ZH297_bProduct_Yellow_02_CTmTNMj.jpg,normal
ZH300,Yellow/Charcoal;Orange/Charcoal;Yellow/Navy;Orange/Navy,XS;S;M;L;XL;2XL;3XL;5XL;7XL;4XL;XXS,all;hi vis non taped;syzmik essentials;polos-vests;male;short sleeve;industrial;shirts and polos;industrial-workwear;work-shirts-and-polos;syzmik-polos,Mens Hi Vis Tracks Short Sleeve Polo,"{'sizes': 'XS - 5XL, 7XL', 'fabric': '100% Polyester, 175 GSM', 'features': ['144 Filament supreme microfibre polyester', ' Moisture wicking properties', ' Highly breathable and quick dry', ' Bonded zip chest pocket for ease of use', ' Contemporary sublimated design']}","Sizes: XS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Bonded zip chest pocket for ease of use, Contemporary sublimated design; ",ZH300_bProduct_Yellow_Charcoal_02_u3eux7I.jpg,ZH300_bProduct_Yellow_Charcoal_02_u3eux7I.jpg;ZH300_bProduct_Yellow_Charcoal_01_l88TkUk.jpg;ZH300_bProduct_Orange_Charcoal_01_lcfYxg8.jpg;ZH300_bProduct_Orange_Charcoal_02_Iib7th4.jpg;ZH300_aTalent_Yellow_Navy_01_Yh1BnEn.jpg;ZH300_bProduct_Yellow_Navy_01_LQCvwM0.jpg;ZH300_bProduct_Yellow_Navy_02_ba7oOT1.jpg;ZH300_bProduct_Orange_Navy_02_wgQRIVf.jpg;ZH300_bProduct_Orange_Navy_01_PoJyuoN.jpg,normal
ZH310,Yellow/Black;Orange/Black;Yellow/Charcoal;Orange/Charcoal;Yellow/Navy;Orange/Navy,XS;S;M;L;XL;2XL;4XL;5XL;7XL;3XL;XXS,hi vis non taped;syzmik essentials;polos-vests;male;long sleeve;industrial;shirts and polos;industrial-workwear;work-shirts-and-polos;syzmik-polos,Mens Hi Vis Flux Long Sleeve Polo,"{'sizes': 'XXS - 5XL, 7XL', 'fabric': 'Body: 100% Polyester, 175 GSM; Mesh: 88% Polyester, 12% Elastane mesh', 'features': ['Unique Hi Vis compliant stretch mesh runs down the entire side panel and under the sleeve for extreme breathability in hot\nconditions', ' 144 Filament supreme microfibre polyester', ' Moisture wicking properties', ' Highly breathable and quick dry', ' Chest pocket with pen insert', ' Contrast print on shoulder']}","Sizes: XXS - 5XL, 7XL; Fabric: Body: 100% Polyester, 175 GSM; Mesh: 88% Polyester, 12% Elastane mesh; Features: Unique Hi Vis compliant stretch mesh runs down the entire side panel and under the sleeve for extreme breathability in hot
conditions, 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert, Contrast print on shoulder; ",ZH310_bProduct_Yellow_Black_01_Wyi62Gp.jpg,ZH310_bProduct_Yellow_Black_01_Wyi62Gp.jpg;ZH310_bProduct_Yellow_Black_02_TQRPFh8.jpg;ZH310_bProduct_Orange_Black_01_dq3TRJW.jpg;ZH310_bProduct_Orange_Black_02_g0jyv5H.jpg;ZH310_bProduct_Yellow_Charcoal_01_psveCbh.jpg;ZH310_bProduct_Yellow_Charcoal_02_THHfy4N.jpg;ZH310_aTalent_Orange_Charcoal_01_ZenpBCz.jpg;ZH310_bProduct_Orange_Charcoal_02_Ovd33vx.jpg;ZH310_bProduct_Orange_Charcoal_01_OhX12zJ.jpg;ZH310_aTalent_Yellow_Navy_01_rel2ZY7.jpg;ZH310_aTalent_Yellow_Navy_02_Y82QU2L.jpg;ZH310_aTalent_Yellow_Navy_03_gHijl1c.jpg;ZH310_aTalent_Yellow_Navy_04_aSadhrb.jpg;ZH310_aTalent_Yellow_Navy_05_rM1Sr3v.jpg;ZH310_bProduct_Yellow_Navy_01_aKLWVUq.jpg;ZH310_bProduct_Yellow_Navy_02_E7grUJa.jpg;ZH310_bProduct_Orange_Navy_01_NC3JfN4.jpg;ZH310_bProduct_Orange_Navy_02_CBUcCkp.jpg,normal
ZH315,Yellow/Black;Orange/Black;Orange/Charcoal;Yellow/Charcoal;Yellow/Navy;Orange/Navy,XXS;XS;S;M;L;XL;4XL;5XL;7XL;2XL;3XL,hi vis non taped;syzmik essentials;polos-vests;male;short sleeve;industrial;shirts and polos;industrial-workwear;work-shirts-and-polos;syzmik-polos,Mens Hi Vis Flux Short Sleeve Polo,"{'sizes': 'XXS - 5XL, 7XL', 'fabric': 'Body: 100% Polyester, 175 GSM; Mesh: 88% Polyester, 12% Elastane mesh', 'features': ['Unique Hi Vis compliant stretch mesh runs down the entire side panel and under the sleeve for extreme breathability in hot\nconditions', ' 144 Filament supreme microfibre polyester', ' Moisture wicking properties', ' Highly breathable and quick dry', ' Chest pocket with pen insert', ' Contrast print on shoulder']}","Sizes: XXS - 5XL, 7XL; Fabric: Body: 100% Polyester, 175 GSM; Mesh: 88% Polyester, 12% Elastane mesh; Features: Unique Hi Vis compliant stretch mesh runs down the entire side panel and under the sleeve for extreme breathability in hot
conditions, 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert, Contrast print on shoulder; ",ZH315_bProduct_Yellow_Black_02_nvF1wLH.jpg,ZH315_bProduct_Yellow_Black_02_nvF1wLH.jpg;ZH315_bProduct_Yellow_Black_01_TYLORNC.jpg;ZH315_bProduct_Orange_Black_01_OVuTV0l.jpg;ZH315_bProduct_Orange_Black_02_eOYdI4o.jpg;ZH315_bProduct_Orange_Charcoal_01_XQvnPYw.jpg;ZH315_bProduct_Orange_Charcoal_02_fwCCG37.jpg;ZH315_bProduct_Yellow_Charcoal_01_hS87SIf.jpg;ZH315_bProduct_Yellow_Charcoal_02_9Mlhxqx.jpg;ZH315_bProduct_Yellow_Navy_01_m8fLOyV.jpg;ZH315_bProduct_Yellow_Navy_02_NhBs55z.jpg;ZH315_aTalent_Orange_Navy_01_8qWgP3N.jpg;ZH315_aTalent_Orange_Navy_02_z3nXlcz.jpg;ZH315_bProduct_Orange_Navy_01_x3JykiN.jpg;ZH315_bProduct_Orange_Navy_02_BrEdJnU.jpg,normal
ZH320,Yellow/Black;Yellow/Charcoal;Orange/Charcoal;Yellow/Navy;Orange/Navy;Orange/Black,XXS;XS;S;M;XL;2XL;4XL;5XL;7XL;3XL;L,hi vis non taped;syzmik essentials;polos-vests;male;short sleeve;industrial;shirts and polos;industrial-workwear;work-shirts-and-polos;syzmik-polos,Mens Hi Vis Komodo Short Sleeve Polo,"{'sizes': 'XXS - 5XL, 7XL', 'fabric': 'Body: 100% Polyester, 175 GSM; Mesh: 88% Polyester, 12% Elastane mesh', 'features': ['Unique Hi Vis compliant stretch mesh runs down the entire side panel and under the sleeve for extreme breathability in hot\nconditions', ' 144 Filament supreme microfibre polyester', ' Moisture wicking properties', ' Highly breathable and quick dry', ' Chest pocket with pen insert', ' Print on shoulder and side seam panel with reflective trim details']}","Sizes: XXS - 5XL, 7XL; Fabric: Body: 100% Polyester, 175 GSM; Mesh: 88% Polyester, 12% Elastane mesh; Features: Unique Hi Vis compliant stretch mesh runs down the entire side panel and under the sleeve for extreme breathability in hot
conditions, 144 Filament supreme microfibre polyester, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen insert, Print on shoulder and side seam panel with reflective trim details; ",ZH320_bProduct_Yellow_Black_01_fFOw8gS.jpg,ZH320_bProduct_Yellow_Black_01_fFOw8gS.jpg;ZH320_bProduct_Yellow_Black_02_AFv5Be0.jpg;ZH320_bProduct_Yellow_Charcoal_01_5eDmLhL.jpg;ZH320_bProduct_Yellow_Charcoal_02_sIhMSrM.jpg;ZH320_bProduct_Orange_Charcoal_02_fOSYo4m.jpg;ZH320_bProduct_Orange_Charcoal_01_9ddeJZz.jpg;ZH320_aTalent_Yellow_Navy_01_PJ3YiXx.jpg;ZH320_aTalent_Yellow_Navy_02_tx4gRNJ.jpg;ZH320_bProduct_Yellow_Navy_01_06kAVCY.jpg;ZH320_bProduct_Yellow_Navy_02_0RbaTwo.jpg;ZH320_aTalent_Orange_Navy_01_Bmrn1BE.jpg;ZH320_bProduct_Orange_Navy_01_dAgblSE.jpg;ZH320_bProduct_Orange_Navy_02_EgJnvmR.jpg;ZH320_bProduct_Orange_Black_02_6Y5EUvt.jpg;ZH320_bProduct_Orange_Black_01_y3lAZXL.jpg,normal
ZH380,Yellow,XXS;XS;S;M;L;XL;2XL;3XL;4XL;5XL;7XL,hi vis taped;bio motion;polos-vests;male;long sleeve;industrial;shirts and polos;syzmik-polos,Unisex Hi Vis Bio Motion Taped Polo,"{'sizes': 'XXS - 5XL, 7XL', 'fabric': '100% Polyester, 175 GSM', 'features': ['144 Filament supreme microfibre polyester', ' QLD roads compliant design', ' Bio Motion taping for improved\nrecognition of human shape at a distance', ' Chest loop to attach 2-way radio', ' Moisture wicking properties', ' Highly breathable and quick dry', ' Chest pocket with pen partition']}","Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, QLD roads compliant design, Bio Motion taping for improved
recognition of human shape at a distance, Chest loop to attach 2-way radio, Moisture wicking properties, Highly breathable and quick dry, Chest pocket with pen partition; ",ZH380_Product_Yellow_01.jpg,ZH380_Product_Yellow_01.jpg;ZH380_Product_Yellow_02.jpg;ZH380_Talent_Yellow_01_FnffRqI.jpg,normal
ZH390,Orange;Yellow,2XL;3XL;4XL;5XL;7XL;L;M;S;XL;XS;XXS,t-shirts;short sleeve;hi vis;industrial;shirts and polos;industrial-workwear;work-shirts-and-polos;syzmik-tees,Mens Hi Vis Long Sleeve Tee,"{'sizes': 'XXS - 5XL, 7XL', 'fabric': '85% Polyester, 15% Rayon, 180 GSM', 'features': ['Soft lightweight and breathable fabric', ' Moisture wicking properties', ' Natural feel against the skin for comfort', 'Modern fit', 'Taped shoulder and neck to help maintain shape']}","Sizes: XXS - 5XL, 7XL; Fabric: 85% Polyester, 15% Rayon, 180 GSM; Features: Soft lightweight and breathable fabric, Moisture wicking properties, Natural feel against the skin for comfort,Modern fit,Taped shoulder and neck to help maintain shape; ",ZH390_Talent_Orange_01_LjwX0pz.jpg,ZH390_Talent_Orange_01_LjwX0pz.jpg;ZH390_Talent_Orange_02.jpg;ZH390_Talent_Orange_03.jpg;ZH390_Product_Orange_01.jpg;ZH390_Product_Orange_02.jpg;ZH390_Talent_Yellow_01.jpg;ZH390_Talent_Yellow_02.jpg;ZH390_Talent_Yellow_03.jpg;ZH390_Product_Yellow_01.jpg;ZH390_Product_Yellow_02.jpg,normal
